cod_ibge;localidades;periodos;leitos_total;leitos_hab;leitos sus;leitos_sus_hab;leitos não sus;leitos_naosus_hab
3513900;Divinolândia;2023;186;16,7;186;16,7;0;0,0
3514304;Dourado;2023;15;1,9;15;1,9;0;0,0
3514809;Eldorado;2023;2;0,2;2;0,2;0;0,0
3514908;Elias Fausto;2023;6;0,3;6;0,3;0;0,0
3515103;Embu-Guaçu;2023;15;0,2;15;0,2;0;0,0
3515707;Ferraz de Vasconcelos;2023;189;1,1;189;1,1;0;0,0
3516309;Francisco Morato;2023;168;1,0;168;1,0;0;0,0
3519006;Herculândia;2023;58;6,3;58;6,3;0;0,0
3519907;Iepê;2023;18;2,4;18;2,4;0;0,0
3520202;Igaratá;2023;8;0,7;8;0,7;0;0,0
3520400;Ilhabela;2023;39;1,1;39;1,1;0;0,0
3521002;Iperó;2023;15;0,4;15;0,4;0;0,0
3521408;Iracemápolis;2023;3;0,1;3;0,1;0;0,0
3521705;Itaberá;2023;19;1,1;19;1,1;0;0,0
3521804;Itaí;2023;31;1,2;31;1,2;0;0,0
3522109;Itanhaém;2023;145;1,3;145;1,3;0;0,0
3522901;Itapuí;2023;35;2,5;35;2,5;0;0,0
3523602;Itirapina;2023;10;0,6;10;0,6;0;0,0
3524204;Jaborandi;2023;17;2,8;17;2,8;0;0,0
3524709;Jaguariúna;2023;84;1,4;84;1,4;0;0,0
3525508;Joanópolis;2023;11;0,9;11;0,9;0;0,0
3526209;Juquitiba;2023;1;0,0;1;0,0;0;0,0
3528502;Mairiporã;2023;44;0,5;44;0,5;0;0,0
3529807;Mineiros do Tietê;2023;11;1,0;11;1,0;0;0,0
3530102;Mirandópolis;2023;88;3,2;88;3,2;0;0,0
3530201;Mirante do Paranapanema;2023;23;1,5;23;1,5;0;0,0
3531100;Mongaguá;2023;36;0,6;36;0,6;0;0,0
3532405;Nazaré Paulista;2023;20;1,1;20;1,1;0;0,0
3533403;Nova Odessa;2023;35;0,6;35;0,6;0;0,0
3535804;Paranapanema;2023;15;0,8;15;0,8;0;0,0
3536208;Pariquera-Açu;2023;154;8,0;154;8,0;0;0,0
3536505;Paulínia;2023;79;0,7;79;0,7;0;0,0
3537206;Pedro de Toledo;2023;3;0,3;3;0,3;0;0,0
3539806;Poá;2023;10;0,1;10;0,1;0;0,0
3541604;Promissão;2023;64;1,8;64;1,8;0;0,0
3541901;Queluz;2023;19;2,1;19;2,1;0;0,0
3543006;Ribeirão Branco;2023;26;1,4;26;1,4;0;0,0
3544251;Rosana;2023;80;4,7;80;4,7;0;0,0
3544301;Roseira;2023;14;1,3;14;1,3;0;0,0
3545001;Salesópolis;2023;9;0,6;9;0,6;0;0,0
3545209;Salto;2023;116;0,9;116;0,9;0;0,0
3547007;Santa Maria da Serra;2023;6;1,2;6;1,2;0;0,0
3547304;Santana de Parnaíba;2023;62;0,4;62;0,4;0;0,0
3547908;Santo Antonio da Alegria;2023;9;1,3;9;1,3;0;0,0
3550209;São Miguel Arcanjo;2023;80;2,5;80;2,5;0;0,0
3552007;Silveiras;2023;2;0,3;2;0,3;0;0,0
3553203;Taiúva;2023;4;0,6;4;0,6;0;0,0
3507407;Borborema;2023;26;1,8;16;1,1;10;0,7
3509700;Campos do Jordão;2023;195;4,2;185;4,0;10;0,2
3514502;Duartina;2023;87;7,1;77;6,2;10;0,8
3537107;Pedreira;2023;85;2,0;75;1,7;10;0,2
3541307;Presidente Epitácio;2023;78;2,0;68;1,7;10;0,3
3544905;Sales Oliveira;2023;30;2,6;20;1,7;10;0,9
3546306;Santa Cruz das Palmeiras;2023;35;1,2;25;0,9;10;0,3
3554805;Tremembé;2023;10;0,2;0;0,0;10;0,2
3556008;Urupês;2023;20;1,4;10;0,7;10;0,7
3505807;Bastos;2023;30;1,4;23;1,1;7;0,3
3511706;Charqueada;2023;33;2,1;26;1,7;7;0,5
3521309;Ipuã;2023;50;3,5;43;3,0;7;0,5
3523503;Itatinga;2023;14;0,7;7;0,4;7;0,4
3540002;Pompéia;2023;26;1,3;19;0,9;7;0,3
3552106;Socorro;2023;70;1,7;63;1,6;7;0,2
3554706;Torrinha;2023;20;2,1;13;1,4;7;0,8
3502705;Apiaí;2023;51;2,1;45;1,8;6;0,2
3507902;Brotas;2023;41;1,7;35;1,5;6;0,2
3515202;Estrela d'Oeste;2023;51;5,4;45;4,7;6;0,6
3523107;Itaquaquecetuba;2023;273;0,7;267;0,7;6;0,0
3536000;Parapuã;2023;32;3,0;26;2,5;6;0,6
3536604;Paulo de Faria;2023;24;3,3;18;2,5;6;0,8
3554300;Teodoro Sampaio;2023;58;2,6;52;2,4;6;0,3
3510203;Capão Bonito;2023;45;1,0;37;0,8;8;0,2
3510807;Casa Branca;2023;406;14,5;398;14,2;8;0,3
3515400;Fartura;2023;20;1,2;12;0,7;8;0,5
3517703;Guará;2023;60;3,3;52;2,8;8;0,4
3517802;Guaraçai;2023;23;3,1;15;2,0;8;1,1
3518602;Guariba;2023;61;1,6;53;1,4;8;0,2
3535200;Palmeira d'Oeste;2023;20;2,3;12;1,4;8;0,9
3536703;Pederneiras;2023;62;1,4;54;1,2;8;0,2
3537909;Pilar do Sul;2023;35;1,3;27;1,0;8;0,3
3544004;Rio das Pedras;2023;72;2,3;64;2,0;8;0,3
3545605;Santa Adélia;2023;19;1,4;11;0,8;8;0,6
3546900;Santa Lucia;2023;8;1,1;0;0,0;8;1,1
3553302;Tambaú;2023;36;1,7;28;1,3;8;0,4
3510005;Cândido Mota;2023;30;1,0;25;0,9;5;0,2
3528106;Macaubal;2023;15;2,0;10;1,3;5;0,7
3529203;Martinópolis;2023;45;1,8;40;1,6;5;0,2
3532900;Nova Europa;2023;18;1,9;13;1,4;5;0,5
3534757;Ouroeste;2023;33;3,2;28;2,7;5;0,5
3537404;Pereira Barreto;2023;52;2,2;47;2,0;5;0,2
3553005;Taguaí;2023;29;2,3;24;1,9;5;0,4
3501004;Altinópolis;2023;21;1,2;19;1,1;2;0,1
3501301;Álvares Machado;2023;18;0,7;16;0,6;2;0,1
3513108;Cravinhos;2023;15;0,5;13;0,4;2;0,1
3517000;Getulina;2023;38;3,7;36;3,5;2;0,2
3518305;Guararema;2023;31;1,0;29;0,9;2;0,1
3519105;Iacanga;2023;30;2,9;28;2,7;2;0,2
3539400;Piratininga;2023;23;1,5;21;1,4;2;0,1
3551504;Serrana;2023;84;1,9;82;1,9;2;0,0
3552304;Sud Mennucci;2023;22;3,0;20;2,7;2;0,3
3555802;Urânia;2023;26;2,9;24;2,7;2;0,2
3556503;Várzea Paulista;2023;33;0,3;31;0,3;2;0,0
3531506;Monte Azul Paulista;2023;70;3,9;51;2,8;19;1,1
3538808;Piraju;2023;68;2,3;49;1,7;19;0,6
3547700;Santo Anastácio;2023;56;3,2;37;2,1;19;1,1
3552601;Tabapuã;2023;30;2,7;11;1,0;19;1,7
3556404;Vargem Grande do Sul;2023;50;1,2;31;0,8;19;0,5
3516606;Gália;2023;45;7,1;27;4,3;18;2,9
3517406;Guaíra;2023;71;1,8;53;1,3;18;0,5
3519402;Ibirá;2023;27;2,3;9;0,8;18;1,5
3526407;Laranjal Paulista;2023;46;1,7;28;1,1;18;0,7
3537305;Penápolis;2023;138;2,2;120;1,9;18;0,3
3540606;Porto Feliz;2023;63;1,1;45;0,8;18;0,3
3511508;Cerquilho;2023;38;0,8;26;0,6;12;0,3
3512209;Conchal;2023;52;1,8;40;1,4;12;0,4
3522802;Itaporanga;2023;41;2,9;29;2,1;12;0,9
3525201;Jarinu;2023;29;0,8;17;0,4;12;0,3
3531902;Morro Agudo;2023;47;1,7;35;1,3;12;0,4
3536307;Patrocínio Paulista;2023;35;2,4;23;1,6;12;0,8
3540408;Populina;2023;18;4,4;6;1,5;12;2,9
3545407;Salto Grande;2023;34;3,8;22;2,4;12;1,3
3547502;Santa Rita do Passa Quatro;2023;265;10,7;253;10,3;12;0,5
3550407;São Pedro;2023;63;1,6;51;1,3;12;0,3
3550704;São Sebastião;2023;111;1,4;99;1,2;12;0,1
3511607;Cesário Lange;2023;27;1,4;23;1,2;4;0,2
3527306;Louveira;2023;32;0,6;28;0,5;4;0,1
3528809;Maracaí;2023;26;2,1;22;1,8;4;0,3
3540200;Pontal;2023;23;0,6;19;0,5;4;0,1
3540804;Potirendaba;2023;32;1,7;28;1,5;4;0,2
3550803;São Sebastião da Grama;2023;30;2,9;26;2,5;4;0,4
3550902;São Simão;2023;40;3,0;36;2,7;4;0,3
3501103;Alto Alegre;2023;22;5,8;19;5,0;3;0,8
3502200;Angatuba;2023;57;2,4;54;2,2;3;0,1
3511409;Cerqueira César;2023;38;1,7;35;1,6;3;0,1
3511904;Clementina;2023;24;3,5;21;3,0;3;0,4
3537602;Peruíbe;2023;18;0,3;15;0,2;3;0,0
3542909;Ribeirão Bonito;2023;13;1,2;10;0,9;3;0,3
3543808;Rinópolis;2023;23;2,5;20;2,2;3;0,3
3555406;Ubatuba;2023;86;0,9;83;0,9;3;0,0
3508801;Cafelândia;2023;45;2,7;34;2,0;11;0,7
3509304;Cajobi;2023;32;3,5;21;2,3;11;1,2
3519303;Ibaté;2023;38;1,2;27;0,8;11;0,3
3520103;Igarapava;2023;43;1,7;32;1,2;11;0,4
3532504;Neves Paulista;2023;21;2,2;10;1,0;11;1,1
3541208;Presidente Bernardes;2023;51;3,5;40;2,8;11;0,8
3544202;Riolândia;2023;36;3,5;25;2,4;11;1,1
3546801;Santa Isabel;2023;82;1,5;71;1,3;11;0,2
3505203;Bariri;2023;58;1,8;45;1,4;13;0,4
3512001;Colina;2023;54;2,9;41;2,2;13;0,7
3528007;Macatuba;2023;31;1,8;18;1,1;13;0,8
3547601;Santa Rosa do Viterbo;2023;32;1,4;19;0,8;13;0,6
3552700;Tabatinga;2023;35;2,4;22;1,5;13;0,9
3510708;Cardoso;2023;31;2,7;10;0,9;21;1,9
3520905;Ipaussu;2023;49;3,6;28;2,0;21;1,5
3526001;Junqueirópolis;2023;46;2,2;25;1,2;21;1,0
3529708;Miguelópolis;2023;72;3,7;51;2,6;21;1,1
3504206;Auriflama;2023;44;3,2;35;2,6;9;0,7
3516903;General Salgado;2023;28;2,7;19;1,8;9;0,9
3531803;Monte Mor;2023;35;0,5;26;0,4;9;0,1
3537008;Pedregulho;2023;64;4,1;55;3,5;9;0,6
3542404;Regente Feijó;2023;40;2,0;31;1,5;9;0,4
3545308;Salto de Pirapora;2023;52;1,2;43;1,0;9;0,2
3550001;São Luís do Paraitinga;2023;25;2,4;16;1,5;9;0,9
3552403;Sumaré;2023;191;0,7;182;0,6;9;0,0
3514106;Dois Córregos;2023;67;2,7;47;1,9;20;0,8
3537800;Piedade;2023;79;1,5;59;1,1;20;0,4
3505302;Barra Bonita;2023;51;1,5;36;1,1;15;0,4
3507001;Boituva;2023;54;0,9;39;0,6;15;0,2
3513603;Cunha;2023;40;1,8;25;1,1;15;0,7
3513702;Descalvado;2023;40;1,3;25;0,8;15;0,5
3521903;Itajobi;2023;50;2,9;35;2,0;15;0,9
3525003;Jandira;2023;15;0,1;0;0,0;15;0,1
3553807;Taquarituba;2023;47;1,9;32;1,3;15;0,6
3500105;Adamantina;2023;195;5,6;138;4,0;57;1,6
3500709;Agudos;2023;54;1,4;38;1,0;16;0,4
3501152;Alumínio;2023;120;6,9;0;0,0;120;6,9
3501608;Americana;2023;440;1,8;154;0,6;286;1,2
3501905;Amparo;2023;374;5,5;216;3,2;158;2,3
3502101;Andradina;2023;108;1,8;69;1,1;39;0,6
3502507;Aparecida;2023;92;2,9;69;2,1;23;0,7
3502606;Aparecida d'Oeste;2023;14;3,5;13;3,2;1;0,2
3502804;Araçatuba;2023;418;2,1;269;1,3;149;0,7
3502903;Araçoiaba da Serra;2023;330;10,1;45;1,4;285;8,7
3503208;Araraquara;2023;484;2,0;254;1,0;230;0,9
3503307;Araras;2023;418;3,2;165;1,3;253;1,9
3503406;Arealva;2023;32;3,9;15;1,8;17;2,1
3504008;Assis;2023;277;2,7;151;1,5;126;1,2
3504107;Atibaia;2023;266;1,7;60;0,4;206;1,3
3504503;Avaré;2023;178;1,9;132;1,4;46;0,5
3505500;Barretos;2023;486;3,9;413;3,4;73;0,6
3505708;Barueri;2023;524;1,6;430;1,3;94;0,3
3505906;Batatais;2023;133;2,3;101;1,7;32;0,5
3506003;Bauru;2023;1.329;3,5;761;2,0;568;1,5
3506102;Bebedouro;2023;175;2,3;137;1,8;38;0,5
3506409;Bilac;2023;36;4,9;35;4,8;1;0,1
3506508;Birigui;2023;148;1,2;66;0,6;82;0,7
3506706;Boa Esperança do Sul;2023;16;1,2;15;1,2;1;0,1
3507506;Botucatu;2023;820;5,6;511;3,5;309;2,1
3507605;Bragança Paulista;2023;364;2,0;203;1,1;161;0,9
3508108;Buritama;2023;40;2,3;26;1,5;14;0,8
3508405;Cabreúva;2023;66;1,4;15;0,3;51;1,1
3508504;Caçapava;2023;199;2,1;75;0,8;124;1,3
3509007;Caieiras;2023;122;1,3;69;0,7;53;0,6
3509205;Cajamar;2023;139;1,5;39;0,4;100;1,1
3509403;Cajuru;2023;140;5,9;55;2,3;85;3,6
3509502;Campinas;2023;2.785;2,4;1.371;1,2;1.414;1,2
3510302;Capela do Alto;2023;59;2,5;14;0,6;45;1,9
3510401;Capivari;2023;104;2,1;61;1,2;43;0,9
3510500;Caraguatatuba;2023;327;2,4;259;1,9;68;0,5
3510609;Carapicuíba;2023;270;0,7;220;0,6;50;0,1
3511102;Catanduva;2023;622;5,4;374;3,2;248;2,1
3512308;Conchas;2023;15;1,0;14;0,9;1;0,1
3512803;Cosmópolis;2023;61;1,0;28;0,5;33;0,6
3513009;Cotia;2023;518;1,9;133;0,5;385;1,4
3513405;Cruzeiro;2023;121;1,6;83;1,1;38;0,5
3513801;Diadema;2023;594;1,5;555;1,4;39;0,1
3514403;Dracena;2023;143;3,1;108;2,4;35;0,8
3515004;Embu;2023;244;1,0;89;0,4;155;0,6
3515186;Espírito Santo do Pinhal;2023;415;10,5;336;8,5;79;2,0
3515509;Fernandópolis;2023;135;1,9;84;1,2;51;0,7
3516200;Franca;2023;565;1,6;404;1,1;161;0,5
3516408;Franco da Rocha;2023;434;3,0;384;2,6;50;0,3
3516705;Garça;2023;269;6,4;240;5,7;29;0,7
3518206;Guararapes;2023;74;2,4;48;1,6;26;0,8
3518404;Guaratinguetá;2023;283;2,4;166;1,4;117;1,0
3518701;Guarujá;2023;447;1,6;306;1,1;141;0,5
3518800;Guarulhos;2023;1.901;1,5;1.423;1,1;478;0,4
3519071;Hortolândia;2023;106;0,4;84;0,4;22;0,1
3519600;Ibitinga;2023;104;1,7;49;0,8;55;0,9
3519709;Ibiúna;2023;245;3,2;70;0,9;175;2,3
3520442;Ilha Solteira;2023;110;4,3;74;2,9;36;1,4
3520509;Indaiatuba;2023;454;1,7;270;1,0;184;0,7
3520707;Indiaporã;2023;36;8,9;4;1,0;32;7,9
3521101;Ipeúna;2023;1;0,1;0;0,0;1;0,1
3522208;Itapecerica da Serra;2023;633;4,0;195;1,2;438;2,8
3522307;Itapetininga;2023;191;1,2;148;0,9;43;0,3
3522406;Itapeva;2023;147;1,6;102;1,1;45;0,5
3522505;Itapevi;2023;360;1,5;224;1,0;136;0,6
3522604;Itapira;2023;927;12,8;538;7,5;389;5,4
3522703;Itápolis;2023;69;1,8;43;1,1;26;0,7
3523206;Itararé;2023;78;1,8;51;1,2;27;0,6
3523404;Itatiba;2023;120;1,0;61;0,5;59;0,5
3523909;Itu;2023;465;2,8;351;2,1;114;0,7
3524006;Itupeva;2023;86;1,2;48;0,7;38;0,5
3524105;Ituverava;2023;120;3,2;53;1,4;67;1,8
3524303;Jaboticabal;2023;277;3,9;46;0,6;231;3,2
3524402;Jacareí;2023;354;1,5;165;0,7;189;0,8
3524501;Jaci;2023;216;27,9;168;21,7;48;6,2
3524808;Jales;2023;151;3,1;103;2,1;48;1,0
3525300;Jaú;2023;876;6,6;569;4,3;307;2,3
3525706;José Bonifácio;2023;67;1,8;37;1,0;30;0,8
3525904;Jundiaí;2023;876;2,0;464;1,0;412;0,9
3526704;Leme;2023;135;1,4;77;0,8;58;0,6
3526803;Lençóis Paulista;2023;171;2,6;44;0,7;127;1,9
3526902;Limeira;2023;386;1,3;172;0,6;214;0,7
3527108;Lins;2023;369;4,9;279;3,7;90;1,2
3527207;Lorena;2023;200;2,4;85;1,0;115;1,4
3529005;Marília;2023;855;3,6;572;2,4;283;1,2
3529302;Matão;2023;151;1,9;87;1,1;64;0,8
3529401;Mauá;2023;528;1,3;261;0,6;267;0,6
3530300;Mirassol;2023;79;1,2;28;0,4;51;0,8
3530508;Mococa;2023;137;2,0;78;1,2;59;0,9
3530607;Mogi das Cruzes;2023;848;1,9;591;1,3;257;0,6
3530706;Mogi-Guaçu;2023;347;2,2;155;1,0;192;1,2
3530805;Moji Mirim;2023;172;1,9;109;1,2;63;0,7
3531308;Monte Alto;2023;96;2,0;49;1,0;47;1,0
3532009;Morungaba;2023;9;0,6;8;0,6;1;0,1
3532603;Nhandeara;2023;129;13,2;35;3,6;94;9,6
3533007;Nova Granada;2023;62;3,2;19;1,0;43;2,2
3533502;Novo Horizonte;2023;73;1,9;41;1,1;32;0,8
3533908;Olímpia;2023;79;1,4;47;0,8;32;0,6
3534302;Orlândia;2023;98;2,6;60;1,6;38;1,0
3534401;Osasco;2023;949;1,3;629;0,9;320;0,4
3534609;Osvaldo Cruz;2023;72;2,3;58;1,9;14;0,4
3534708;Ourinhos;2023;167;1,6;97;0,9;70;0,7
3535309;Palmital;2023;43;2,2;29;1,5;14;0,7
3535507;Paraguaçu Paulista;2023;96;2,3;73;1,8;23;0,6
3538006;Pindamonhangaba;2023;255;1,5;129;0,8;126;0,8
3538600;Piracaia;2023;42;1,6;28;1,1;14;0,5
3538709;Piracicaba;2023;732;1,7;375;0,9;357;0,8
3538907;Pirajuí;2023;290;13,0;85;3,8;205;9,2
3539004;Pirangi;2023;47;4,3;22;2,0;25;2,3
3539301;Pirassununga;2023;127;1,7;67;0,9;60;0,8
3539509;Pitangueiras;2023;56;1,7;32;1,0;24;0,7
3540705;Porto Ferreira;2023;55;1,0;33;0,6;22;0,4
3541000;Praia Grande;2023;378;1,1;216;0,6;162;0,5
3541406;Presidente Prudente;2023;1.095;4,8;735;3,2;360;1,6
3541505;Presidente Venceslau;2023;102;2,9;62;1,8;40;1,1
3542206;Rancharia;2023;103;3,6;71;2,5;32;1,1
3542602;Registro;2023;242;4,0;195;3,2;47;0,8
3543303;Ribeirão Pires;2023;156;1,4;42;0,4;114;1,0
3543402;Ribeirão Preto;2023;2.242;3,2;1.425;2,0;817;1,2
3543907;Rio Claro;2023;387;1,9;210;1,0;177;0,9
3545803;Santa Bárbara d'Oeste;2023;196;1,1;116;0,6;80;0,4
3546405;Santa Cruz do Rio Pardo;2023;96;2,1;55;1,2;41;0,9
3546603;Santa Fé do Sul;2023;81;2,3;58;1,7;23;0,7
3547809;Santo André;2023;1.560;2,1;763;1,0;797;1,1
3548500;Santos;2023;1.627;3,9;720;1,7;907;2,2
3548609;São Bento do Sapucaí;2023;40;3,4;26;2,2;14;1,2
3548708;São Bernardo do Campo;2023;1.761;2,2;719;0,9;1.042;1,3
3548807;São Caetano do Sul;2023;795;4,8;177;1,1;618;3,7
3548906;São Carlos;2023;417;1,6;171;0,7;246;1,0
3549102;São João da Boa Vista;2023;199;2,1;94;1,0;105;1,1
3549409;São Joaquim da Barra;2023;104;2,1;63;1,3;41;0,8
3549706;São José do Rio Pardo;2023;141;2,7;79;1,5;62;1,2
3549805;São José do Rio Preto;2023;2.169;4,5;1.050;2,2;1.119;2,3
3549904;São José dos Campos;2023;1.590;2,3;735;1,0;855;1,2
3549953;São Lourenço da Serra;2023;60;3,7;0;0,0;60;3,7
3550100;São Manuel;2023;58;1,6;42;1,1;16;0,4
3550308;São Paulo;2023;30.293;2,7;15.409;1,3;14.884;1,3
3550605;São Roque;2023;274;3,5;62;0,8;212;2,7
3551009;São Vicente;2023;283;0,9;182;0,6;101;0,3
3551603;Serra Negra;2023;49;1,6;33;1,1;16;0,5
3551702;Sertãozinho;2023;134;1,0;61;0,5;73;0,6
3552205;Sorocaba;2023;1.627;2,2;904;1,2;723;1,0
3552502;Suzano;2023;352;1,1;191;0,6;161;0,5
3552809;Taboão da Serra;2023;450;1,6;289;1,1;161;0,6
3553609;Tapiratiba;2023;16;1,4;15;1,3;1;0,1
3553708;Taquaritinga;2023;122;2,3;74;1,4;48;0,9
3554003;Tatuí;2023;129;1,0;78;0,6;51;0,4
3554102;Taubaté;2023;516;1,7;366;1,2;150;0,5
3554508;Tietê;2023;55;1,5;33;0,9;22;0,6
3555000;Tupã;2023;340;5,3;324;5,1;16;0,3
3556206;Valinhos;2023;142;1,1;56;0,4;86;0,7
3556305;Valparaíso;2023;55;2,3;31;1,3;24;1,0
3556602;Vera Cruz;2023;72;7,1;0;0,0;72;7,1
3556701;Vinhedo;2023;85;1,1;62;0,8;23;0,3
3557006;Votorantim;2023;102;0,8;64;0,5;38;0,3
3557105;Votuporanga;2023;211;2,2;115;1,2;96;1,0
3500501;Águas de Lindóia;2023;42;2,3;30;1,7;12;0,7
3511003;Castilho;2023;31;1,5;30;1,5;1;0,0
3516002;Flórida Paulista;2023;47;3,6;30;2,3;17;1,3
3527405;Lucélia;2023;36;1,8;30;1,5;6;0,3
3531407;Monte Aprazível;2023;80;3,6;30;1,3;50;2,2
3553401;Tanabi;2023;72;2,8;30;1,2;42;1,7
3554409;Terra Roxa;2023;34;4,3;30;3,8;4;0,5
3555109;Tupi Paulista;2023;48;3,0;30;1,9;18;1,1
3556800;Viradouro;2023;48;2,8;30;1,7;18;1,0
3557204;Chavantes;2023;51;4,2;30;2,5;21;1,7
3500204;Adolfo;2022;0;0,0;0;0,0;0;0,0
3500402;Águas da Prata;2022;0;0,0;0;0,0;0;0,0
3500550;Águas de Santa Bárbara;2022;0;0,0;0;0,0;0;0,0
3500600;Águas de São Pedro;2022;0;0,0;0;0,0;0;0,0
3500758;Alambari;2022;0;0,0;0;0,0;0;0,0
3500808;Alfredo Marcondes;2022;0;0,0;0;0,0;0;0,0
3500907;Altair;2022;0;0,0;0;0,0;0;0,0
3501202;Álvares Florence;2022;0;0,0;0;0,0;0;0,0
3501400;Álvaro de Carvalho;2022;0;0,0;0;0,0;0;0,0
3501509;Alvinlândia;2022;0;0,0;0;0,0;0;0,0
3501806;Américo de Campos;2022;0;0,0;0;0,0;0;0,0
3502002;Analândia;2022;0;0,0;0;0,0;0;0,0
3502309;Anhembi;2022;0;0,0;0;0,0;0;0,0
3502408;Anhumas;2022;0;0,0;0;0,0;0;0,0
3502754;Araçariguama;2022;0;0,0;0;0,0;0;0,0
3503000;Aramina;2022;0;0,0;0;0,0;0;0,0
3503158;Arapeí;2022;0;0,0;0;0,0;0;0,0
3503356;Arco-Íris;2022;0;0,0;0;0,0;0;0,0
3503505;Areias;2022;0;0,0;0;0,0;0;0,0
3503604;Areiópolis;2022;0;0,0;0;0,0;0;0,0
3503703;Ariranha;2022;0;0,0;0;0,0;0;0,0
3503950;Aspásia;2022;0;0,0;0;0,0;0;0,0
3504305;Avaí;2022;0;0,0;0;0,0;0;0,0
3504404;Avanhandava;2022;0;0,0;0;0,0;0;0,0
3504602;Bady Bassitt;2022;0;0,0;0;0,0;0;0,0
3504701;Balbinos;2022;0;0,0;0;0,0;0;0,0
3504800;Bálsamo;2022;0;0,0;0;0,0;0;0,0
3505005;Barão de Antonina;2022;0;0,0;0;0,0;0;0,0
3505104;Barbosa;2022;0;0,0;0;0,0;0;0,0
3505351;Barra do Chapéu;2022;0;0,0;0;0,0;0;0,0
3505401;Barra do Turvo;2022;0;0,0;0;0,0;0;0,0
3505609;Barrinha;2022;0;0,0;0;0,0;0;0,0
3506201;Bento de Abreu;2022;0;0,0;0;0,0;0;0,0
3506904;Bofete;2022;0;0,0;0;0,0;0;0,0
3507159;Bom Sucesso de Itararé;2022;0;0,0;0;0,0;0;0,0
3507209;Borá;2022;0;0,0;0;0,0;0;0,0
3507308;Boracéia;2022;0;0,0;0;0,0;0;0,0
3507456;Borebi;2022;0;0,0;0;0,0;0;0,0
3507704;Braúna;2022;0;0,0;0;0,0;0;0,0
3507753;Brejo Alegre;2022;0;0,0;0;0,0;0;0,0
3507803;Brodowski;2022;0;0,0;0;0,0;0;0,0
3508009;Buri;2022;0;0,0;0;0,0;0;0,0
3508207;Buritizal;2022;0;0,0;0;0,0;0;0,0
3508306;Cabrália Paulista;2022;0;0,0;0;0,0;0;0,0
3508900;Caiabu;2022;0;0,0;0;0,0;0;0,0
3509106;Caiuá;2022;0;0,0;0;0,0;0;0,0
3509254;Cajati;2022;0;0,0;0;0,0;0;0,0
3509452;Campina do Monte Alegre;2022;0;0,0;0;0,0;0;0,0
3509809;Campos Novos Paulista;2022;0;0,0;0;0,0;0;0,0
3509908;Cananéia;2022;0;0,0;0;0,0;0;0,0
3509957;Canas;2022;0;0,0;0;0,0;0;0,0
3510104;Cândido Rodrigues;2022;0;0,0;0;0,0;0;0,0
3510153;Canitar;2022;0;0,0;0;0,0;0;0,0
3510906;Cássia dos Coqueiros;2022;0;0,0;0;0,0;0;0,0
3511201;Catiguá;2022;0;0,0;0;0,0;0;0,0
3511300;Cedral;2022;0;0,0;0;0,0;0;0,0
3512407;Cordeirópolis;2022;0;0,0;0;0,0;0;0,0
3512506;Coroados;2022;0;0,0;0;0,0;0;0,0
3512902;Cosmorama;2022;0;0,0;0;0,0;0;0,0
3513207;Cristais Paulista;2022;0;0,0;0;0,0;0;0,0
3513306;Cruzália;2022;0;0,0;0;0,0;0;0,0
3513850;Dirce Reis;2022;0;0,0;0;0,0;0;0,0
3514007;Dobrada;2022;0;0,0;0;0,0;0;0,0
3514205;Dolcinópolis;2022;0;0,0;0;0,0;0;0,0
3514601;Dumont;2022;0;0,0;0;0,0;0;0,0
3514700;Echaporã;2022;0;0,0;0;0,0;0;0,0
3514924;Elisiário;2022;0;0,0;0;0,0;0;0,0
3514957;Embaúba;2022;0;0,0;0;0,0;0;0,0
3515129;Emilianópolis;2022;0;0,0;0;0,0;0;0,0
3515152;Engenheiro Coelho;2022;0;0,0;0;0,0;0;0,0
3515194;Espírito Santo do Turvo;2022;0;0,0;0;0,0;0;0,0
3515301;Estrela do Norte;2022;0;0,0;0;0,0;0;0,0
3515350;Euclides da Cunha Paulista;2022;0;0,0;0;0,0;0;0,0
3515608;Fernando Prestes;2022;0;0,0;0;0,0;0;0,0
3515657;Fernão;2022;0;0,0;0;0,0;0;0,0
3515806;Flora Rica;2022;0;0,0;0;0,0;0;0,0
3515905;Floreal;2022;0;0,0;0;0,0;0;0,0
3516101;Florínea;2022;0;0,0;0;0,0;0;0,0
3516507;Gabriel Monteiro;2022;0;0,0;0;0,0;0;0,0
3516804;Gastão Vidigal;2022;0;0,0;0;0,0;0;0,0
3516853;Gavião Peixoto;2022;0;0,0;0;0,0;0;0,0
3517109;Glicério;2022;0;0,0;0;0,0;0;0,0
3517208;Guaiçara;2022;0;0,0;0;0,0;0;0,0
3517307;Guaimbê;2022;0;0,0;0;0,0;0;0,0
3517505;Guapiaçu;2022;0;0,0;0;0,0;0;0,0
3517604;Guapiara;2022;0;0,0;0;0,0;0;0,0
3517901;Guaraci;2022;0;0,0;0;0,0;0;0,0
3518008;Guarani d'Oeste;2022;0;0,0;0;0,0;0;0,0
3518107;Guarantã;2022;0;0,0;0;0,0;0;0,0
3518503;Guareí;2022;0;0,0;0;0,0;0;0,0
3518859;Guatapará;2022;0;0,0;0;0,0;0;0,0
3518909;Guzolândia;2022;0;0,0;0;0,0;0;0,0
3519055;Holambra;2022;0;0,0;0;0,0;0;0,0
